DATE,WITHDRAWAL_AMT,DEPOSIT_AMT
27-Sep-18," 1,320.00 ",
27-Sep-18," 2,56,050.00 ",
28-Sep-18,," 5,00,000.00 "
28-Sep-18," 2,040.00 ",
28-Sep-18," 3,27,001.00 ",
29-Sep-18," 1,920.00 ",
29-Sep-18," 2,31,275.00 ",
01-Oct-18,," 5,00,000.00 "
01-Oct-18," 2,040.00 ",
01-Oct-18," 3,33,800.00 ",
01-Oct-18, 120.00 ,
01-Oct-18," 5,000.00 ",
03-Oct-18,," 5,00,000.00 "
03-Oct-18," 3,720.00 ",
03-Oct-18," 5,29,105.00 ",
03-Oct-18," 1,200.00 ",
03-Oct-18," 2,25,300.00 ",
03-Oct-18,," 5,00,000.00 "
03-Oct-18,," 5,00,000.00 "
04-Oct-18," 3,120.00 ",
04-Oct-18," 5,45,402.00 ",
05-Oct-18," 1,440.00 ",
05-Oct-18," 1,56,313.00 ",
06-Oct-18," 1,320.00 ",
06-Oct-18," 2,30,751.00 ",
06-Oct-18,," 5,00,000.00 "
08-Oct-18, 480.00 ,
08-Oct-18," 56,000.00 ",
08-Oct-18," 2,280.00 ",
08-Oct-18," 2,82,452.00 ",
08-Oct-18,," 5,00,000.00 "
09-Oct-18," 4,080.00 ",
09-Oct-18," 5,30,352.00 ",
09-Oct-18,," 5,00,000.00 "
10-Oct-18," 1,920.00 ",
10-Oct-18," 3,15,083.00 ",
11-Oct-18,," 5,00,000.00 "
11-Oct-18," 3,720.00 ",
11-Oct-18," 5,84,951.00 ",
12-Oct-18,," 5,00,000.00 "
12-Oct-18," 4,080.00 ",
12-Oct-18," 5,99,251.00 ",
15-Oct-18,," 5,00,000.00 "
15-Oct-18,," 5,00,000.00 "
15-Oct-18," 3,840.00 ",
15-Oct-18," 7,30,425.00 ",
15-Oct-18," 1,440.00 ",
15-Oct-18," 1,73,350.00 ",
15-Oct-18, 360.00 ,
15-Oct-18," 34,500.00 ",
16-Oct-18,," 5,00,000.00 "
16-Oct-18," 5,160.00 ",
16-Oct-18," 7,80,576.00 ",
17-Oct-18,," 2,00,000.00 "
17-Oct-18,," 3,00,000.00 "
17-Oct-18,," 2,00,000.00 "
17-Oct-18,," 3,00,000.00 "
17-Oct-18," 4,080.00 ",
17-Oct-18," 6,73,628.00 ",
17-Oct-18,," 5,00,000.00 "
19-Oct-18," 1,200.00 ",
19-Oct-18," 1,19,200.00 ",
19-Oct-18," 1,200.00 ",
19-Oct-18," 1,49,802.00 ",
20-Oct-18, 480.00 ,
20-Oct-18," 56,000.00 ",
22-Oct-18," 1,200.00 ",
22-Oct-18," 2,23,600.00 ",
22-Oct-18, 120.00 ,
22-Oct-18," 10,500.00 ",
22-Oct-18,," 5,00,000.00 "
23-Oct-18," 2,760.00 ",
23-Oct-18," 4,36,678.00 ",
23-Oct-18,," 2,00,000.00 "
24-Oct-18," 2,040.00 ",
24-Oct-18," 4,32,150.00 ",
24-Oct-18,," 5,00,000.00 "
25-Oct-18," 1,320.00 ",
25-Oct-18," 1,56,401.00 ",
26-Oct-18," 1,320.00 ",
26-Oct-18," 2,32,683.00 ",
29-Oct-18,," 2,00,000.00 "
29-Oct-18,," 2,00,000.00 "
29-Oct-18,," 2,00,000.00 "
29-Oct-18," 1,560.00 ",
29-Oct-18," 2,24,800.00 ",
29-Oct-18," 1,200.00 ",
29-Oct-18," 2,54,250.00 ",
30-Oct-18," 3,360.00 ",
30-Oct-18," 3,64,175.00 ",
30-Oct-18,," 2,00,000.00 "
30-Oct-18,," 3,00,000.00 "
31-Oct-18," 2,520.00 ",
31-Oct-18," 2,74,602.00 ",
31-Oct-18,," 2,00,000.00 "
31-Oct-18,," 3,00,000.00 "
01-Nov-18," 1,920.00 ",
01-Nov-18," 2,39,305.00 ",
02-Nov-18," 1,680.00 ",
02-Nov-18," 1,92,675.00 ",
03-Nov-18," 2,640.00 ",
03-Nov-18," 3,69,251.00 ",
03-Nov-18,," 5,00,000.00 "
05-Nov-18," 2,280.00 ",
05-Nov-18," 3,23,726.00 ",
05-Nov-18, 840.00 ,
05-Nov-18," 1,29,000.00 ",
05-Nov-18,," 5,00,000.00 "
06-Nov-18,," 5,00,000.00 "
06-Nov-18," 4,920.00 ",
06-Nov-18," 8,07,502.00 ",
06-Nov-18,," 5,00,000.00 "
08-Nov-18,," 5,00,000.00 "
09-Nov-18," 4,920.00 ",
09-Nov-18," 7,80,026.00 ",
09-Nov-18," 1,320.00 ",
09-Nov-18," 1,53,513.00 ",
09-Nov-18, 600.00 ,
09-Nov-18," 1,02,725.00 ",
09-Nov-18,," 5,00,000.00 "
12-Nov-18,," 2,00,000.00 "
12-Nov-18,," 2,00,000.00 "
12-Nov-18," 2,040.00 ",
12-Nov-18," 4,78,599.00 ",
12-Nov-18, 120.00 ,
12-Nov-18," 8,000.00 ",
12-Nov-18," 2,040.00 ",
12-Nov-18," 2,84,926.00 ",
12-Nov-18,," 2,00,000.00 "
13-Nov-18," 2,280.00 ",
13-Nov-18," 3,54,000.00 ",
13-Nov-18,," 2,00,000.00 "
13-Nov-18,," 3,00,000.00 "
14-Nov-18,," 3,00,000.00 "
14-Nov-18,," 2,00,000.00 "
14-Nov-18," 4,080.00 ",
14-Nov-18," 8,00,876.00 ",
15-Nov-18,," 3,00,000.00 "
15-Nov-18," 2,160.00 ",
15-Nov-18," 4,04,700.00 ",
15-Nov-18,," 3,00,000.00 "
16-Nov-18," 3,000.00 ",
16-Nov-18," 5,80,226.00 ",
16-Nov-18,," 5,00,000.00 "
17-Nov-18,," 3,00,000.00 "
17-Nov-18," 3,000.00 ",
17-Nov-18," 5,83,076.00 ",
17-Nov-18,," 4,00,000.00 "
17-Nov-18,," 4,00,000.00 "
19-Nov-18, 360.00 ,
19-Nov-18," 59,700.00 ",
19-Nov-18," 1,320.00 ",
19-Nov-18," 2,07,463.00 ",
20-Nov-18,," 3,00,000.00 "
20-Nov-18," 3,600.00 ",
20-Nov-18," 6,13,175.00 ",
20-Nov-18,," 4,00,000.00 "
22-Nov-18,," 4,00,000.00 "
22-Nov-18," 3,960.00 ",
22-Nov-18," 6,28,403.00 ",
22-Nov-18," 1,800.00 ",
22-Nov-18," 2,50,951.00 ",
22-Nov-18,," 3,00,000.00 "
22-Nov-18,," 3,00,000.00 "
23-Nov-18,," 4,00,000.00 "
26-Nov-18, 480.00 ,
26-Nov-18," 63,600.00 ",
26-Nov-18, 360.00 ,
26-Nov-18," 49,700.00 ",
26-Nov-18," 1,560.00 ",
26-Nov-18," 2,20,402.00 ",
26-Nov-18," 2,280.00 ",
26-Nov-18," 3,34,100.00 ",
26-Nov-18,," 4,00,000.00 "
27-Nov-18," 4,440.00 ",
27-Nov-18," 6,15,817.00 ",
27-Nov-18,," 3,00,000.00 "
27-Nov-18,," 4,00,000.00 "
28-Nov-18," 2,760.00 ",
28-Nov-18," 5,08,126.00 ",
28-Nov-18,," 4,00,000.00 "
29-Nov-18," 2,160.00 ",
29-Nov-18," 3,26,783.00 ",
30-Nov-18," 1,800.00 ",
30-Nov-18," 2,47,700.00 ",
30-Nov-18,," 4,00,000.00 "
01-Dec-18," 3,360.00 ",
01-Dec-18," 5,10,703.00 ",
01-Dec-18,," 4,00,000.00 "
03-Dec-18, 120.00 ,
03-Dec-18," 5,000.00 ",
03-Dec-18, 840.00 ,
03-Dec-18," 1,35,500.00 ",
03-Dec-18,," 5,00,000.00 "
04-Dec-18," 1,560.00 ",
04-Dec-18," 2,44,750.00 ",
05-Dec-18," 1,920.00 ",
05-Dec-18," 2,33,851.00 ",
06-Dec-18,," 5,00,000.00 "
06-Dec-18," 2,760.00 ",
06-Dec-18," 4,37,150.00 ",
07-Dec-18," 2,640.00 ",
07-Dec-18," 3,97,925.00 ",
07-Dec-18,," 5,00,000.00 "
07-Dec-18,," 5,00,000.00 "
10-Dec-18," 1,680.00 ",
10-Dec-18," 2,28,177.00 ",
10-Dec-18," 2,160.00 ",
10-Dec-18," 2,40,752.00 ",
10-Dec-18, 360.00 ,
10-Dec-18," 48,000.00 ",
11-Dec-18,," 5,00,000.00 "
11-Dec-18," 4,560.00 ",
11-Dec-18," 7,76,851.00 ",
12-Dec-18,," 5,00,000.00 "
12-Dec-18," 3,360.00 ",
12-Dec-18," 3,58,750.00 ",
12-Dec-18,," 5,00,000.00 "
13-Dec-18," 3,360.00 ",
13-Dec-18," 5,96,375.00 ",
13-Dec-18,," 5,00,000.00 "
14-Dec-18," 2,880.00 ",
14-Dec-18," 4,19,450.00 ",
14-Dec-18,," 5,00,000.00 "
15-Dec-18," 2,400.00 ",
15-Dec-18," 4,23,385.00 ",
17-Dec-18,," 4,00,000.00 "
17-Dec-18,," 4,00,000.00 "
17-Dec-18, 360.00 ,
17-Dec-18," 33,549.00 ",
17-Dec-18," 1,680.00 ",
17-Dec-18," 2,88,851.00 ",
18-Dec-18," 4,440.00 ",
18-Dec-18," 6,62,777.00 ",
18-Dec-18,," 5,00,000.00 "
19-Dec-18," 3,480.00 ",
19-Dec-18," 6,16,950.00 ",
19-Dec-18,," 4,00,000.00 "
20-Dec-18," 3,120.00 ",
20-Dec-18," 4,28,150.00 ",
20-Dec-18,," 5,00,000.00 "
21-Dec-18," 2,640.00 ",
21-Dec-18," 4,25,752.00 ",
21-Dec-18,," 5,00,000.00 "
24-Dec-18, 120.00 ,
24-Dec-18," 20,000.00 ",
24-Dec-18, 960.00 ,
24-Dec-18," 1,30,600.00 ",
24-Dec-18," 2,760.00 ",
24-Dec-18," 4,22,577.00 ",
24-Dec-18,," 5,00,000.00 "
24-Dec-18,," 4,00,000.00 "
26-Dec-18," 1,320.00 ",
26-Dec-18," 1,73,441.00 ",
26-Dec-18," 4,680.00 ",
26-Dec-18," 6,92,917.00 ",
26-Dec-18,," 5,00,000.00 "
27-Dec-18," 1,320.00 ",
27-Dec-18," 2,50,849.00 ",
27-Dec-18,," 5,00,000.00 "
28-Dec-18," 4,080.00 ",
28-Dec-18," 6,25,478.00 ",
28-Dec-18,," 4,00,000.00 "
29-Dec-18," 1,320.00 ",
29-Dec-18," 1,53,500.00 ",
29-Dec-18,," 4,00,000.00 "
31-Dec-18, 240.00 ,
31-Dec-18," 68,700.00 ",
31-Dec-18," 1,200.00 ",
31-Dec-18," 2,00,550.00 ",
31-Dec-18,," 4,00,000.00 "
01-Jan-19," 4,560.00 ",
01-Jan-19," 7,76,077.00 ",
01-Jan-19,," 3,00,000.00 "
01-Jan-19,," 3,00,000.00 "
02-Jan-19," 2,400.00 ",
02-Jan-19," 4,08,376.00 ",
02-Jan-19,," 4,00,000.00 "
03-Jan-19," 5,160.00 ",
03-Jan-19," 8,26,831.00 ",
03-Jan-19,," 4,00,000.00 "
03-Jan-19,," 4,00,000.00 "
04-Jan-19," 3,240.00 ",
04-Jan-19," 6,01,604.00 ",
04-Jan-19,," 4,00,000.00 "
04-Jan-19,," 3,00,000.00 "
05-Jan-19," 2,160.00 ",
05-Jan-19," 2,18,276.00 ",
07-Jan-19, 240.00 ,
07-Jan-19," 17,500.00 ",
07-Jan-19," 2,760.00 ",
07-Jan-19," 3,77,441.00 ",
08-Jan-19,," 3,00,000.00 "
08-Jan-19,," 3,00,000.00 "
08-Jan-19," 3,960.00 ",
08-Jan-19," 6,13,279.00 ",
08-Jan-19,," 3,00,000.00 "
09-Jan-19," 3,720.00 ",
09-Jan-19," 6,74,030.00 ",
09-Jan-19,," 4,00,000.00 "
09-Jan-19,," 4,00,000.00 "
10-Jan-19," 1,920.00 ",
10-Jan-19," 2,93,700.00 ",
10-Jan-19,," 3,00,000.00 "
11-Jan-19," 2,400.00 ",
11-Jan-19," 3,91,453.00 ",
11-Jan-19,," 4,00,000.00 "
11-Jan-19,," 4,00,000.00 "
14-Jan-19," 4,560.00 ",
14-Jan-19," 7,27,659.00 ",
14-Jan-19," 2,520.00 ",
14-Jan-19," 3,44,650.00 ",
14-Jan-19, 240.00 ,
14-Jan-19," 50,000.00 ",
14-Jan-19,," 3,00,000.00 "
14-Jan-19,," 3,00,000.00 "
15-Jan-19," 3,600.00 ",
15-Jan-19," 4,73,626.00 ",
15-Jan-19,," 3,00,000.00 "
16-Jan-19, 960.00 ,
16-Jan-19," 1,08,200.00 ",
16-Jan-19,," 5,00,000.00 "
17-Jan-19," 3,000.00 ",
17-Jan-19," 4,46,201.00 ",
17-Jan-19,," 4,00,000.00 "
18-Jan-19," 3,600.00 ",
18-Jan-19," 6,28,628.00 ",
18-Jan-19,," 5,00,000.00 "
19-Jan-19," 1,440.00 ",
19-Jan-19," 2,29,800.00 ",
19-Jan-19,," 3,00,000.00 "
19-Jan-19,," 3,00,000.00 "
21-Jan-19, 960.00 ,
21-Jan-19," 98,900.00 ",
21-Jan-19, 480.00 ,
21-Jan-19," 96,200.00 ",
21-Jan-19,," 3,00,000.00 "
22-Jan-19," 4,080.00 ",
22-Jan-19," 6,02,930.00 ",
22-Jan-19,," 4,00,000.00 "
23-Jan-19," 3,720.00 ",
23-Jan-19," 5,89,137.00 ",
23-Jan-19,," 5,00,000.00 "
24-Jan-19," 2,880.00 ",
24-Jan-19," 3,88,327.00 ",
24-Jan-19,," 5,00,000.00 "
25-Jan-19," 2,040.00 ",
25-Jan-19," 2,45,413.00 ",
25-Jan-19,," 3,00,000.00 "
28-Jan-19," 1,920.00 ",
28-Jan-19," 4,66,124.00 ",
28-Jan-19, 360.00 ,
28-Jan-19," 17,500.00 ",
28-Jan-19,," 4,00,000.00 "
29-Jan-19," 2,520.00 ",
29-Jan-19," 2,99,125.00 ",
29-Jan-19,," 3,00,000.00 "
30-Jan-19," 3,360.00 ",
30-Jan-19," 4,01,052.00 ",
31-Jan-19," 1,200.00 ",
31-Jan-19," 2,24,051.00 ",
31-Jan-19,," 3,00,000.00 "
01-Feb-19, 720.00 ,
01-Feb-19," 1,32,851.00 ",
08-Feb-19," 6,00,000.00 ",
05-Sep-16,," 5,00,000.00 "
06-Sep-16, 802.77 ,
06-Sep-16, 239.89 ,
06-Sep-16," 1,193.54 ",
18-Oct-16, 32.99 ,
19-Oct-16, 16.30 ,
19-Oct-16, 18.04 ,
20-Oct-16, 22.99 ,
21-Oct-16, 14.85 ,
27-Oct-16, 198.15 ,
01-Nov-16," 1,015.71 ",
03-Nov-16," 1,925.33 ",
04-Nov-16," 2,284.09 ",
05-Nov-16, 689.30 ,
07-Nov-16, 199.30 ,
17-Nov-16," 1,938.02 ",
18-Nov-16, 579.30 ,
23-Nov-16, 899.17 ,
24-Nov-16," 3,927.50 ",
21-Dec-16, 8.15 ,
22-Dec-16, 98.15 ,
23-Dec-16, 499.17 ,
30-Dec-16, 8.15 ,
03-Jan-17, 8.15 ,
04-Jan-17," 1,758.02 ",
16-Jan-17," 4,320.41 ",
17-Jan-17," 3,875.00 ",
18-Jan-17," 1,387.44 ",
19-Jan-17," 10,379.49 ",
20-Jan-17," 3,234.87 ",
23-Jan-17, 884.87 ,
23-Jan-17, 47.44 ,
24-Jan-17, 190.00 ,
27-Jan-17," 15,009.49 ",
30-Jan-17," 41,386.19 ",
31-Jan-17," 2,232.44 ",
01-Feb-17," 4,642.19 ",
02-Feb-17," 2,442.44 ",
03-Feb-17," 2,338.45 ",
04-Feb-17, 7.57 ,
06-Feb-17," 10,449.24 ",
07-Feb-17," 2,852.05 ",
08-Feb-17," 6,777.18 ",
09-Feb-17, 2.10 ,
10-Feb-17,, 0.90 
13-Feb-17, 4.70 ,
15-Feb-17," 3,238.66 ",
16-Feb-17, 4.70 ,
17-Feb-17," 14,823.01 ",
18-Feb-17, 302.48 ,
21-Feb-17, 523.18 ,
22-Feb-17," 3,201.71 ",
23-Feb-17," 6,859.36 ",
24-Feb-17," 12,674.80 ",
27-Feb-17," 87,395.82 ",
28-Feb-17," 15,225.89 ",
01-Mar-17," 20,337.85 ",
02-Mar-17," 21,616.66 ",
03-Mar-17," 8,082.01 ",
04-Mar-17," 12,695.55 ",
06-Mar-17," 68,860.48 ",
07-Mar-17," 73,209.78 ",
09-Mar-17,," 5,00,000.00 "
09-Mar-17," 35,996.01 ",
09-Mar-17," 73,844.12 ",
10-Mar-17," 71,365.62 ",
13-Mar-17," 1,08,914.09 ",
14-Mar-17," 1,059.13 ",
15-Mar-17," 83,102.87 ",
15-Mar-17,," 67,000.00 "
16-Mar-17," 89,537.25 ",
16-Mar-17,," 1,17,000.00 "
17-Mar-17," 1,17,674.17 ",
17-Mar-17,," 1,50,000.00 "
18-Mar-17," 93,646.00 ",
20-Mar-17,," 1,50,000.00 "
20-Mar-17," 87,337.96 ",
21-Mar-17," 1,83,235.55 ",
21-Mar-17,," 2,00,000.00 "
22-Mar-17,," 1,00,000.00 "
22-Mar-17," 78,583.40 ",
23-Mar-17,," 1,00,000.00 "
23-Mar-17," 1,46,774.90 ",
24-Mar-17," 81,047.31 ",
24-Mar-17,," 2,00,000.00 "
26-Mar-17," 1,69,846.16 ",
27-Mar-17,," 1,00,000.00 "
27-Mar-17," 27,509.12 ",
28-Mar-17,," 2,00,000.00 "
28-Mar-17,," 4,00,000.00 "
28-Mar-17," 3,91,248.80 ",
29-Mar-17," 1,49,362.11 ",
30-Mar-17," 1,92,834.72 ",
30-Mar-17,," 1,00,000.00 "
31-Mar-17," 1,45,409.67 ",
31-Mar-17,," 1,50,000.00 "
03-Apr-17,," 2,00,000.00 "
03-Apr-17," 3,48,756.64 ",
03-Apr-17,," 1,00,000.00 "
04-Apr-17," 58,178.96 ",
04-Apr-17,," 1,00,000.00 "
05-Apr-17," 72,560.62 ",
05-Apr-17,," 50,000.00 "
06-Apr-17," 92,843.96 ",
06-Apr-17,," 1,00,000.00 "
07-Apr-17," 77,750.54 ",
07-Apr-17,," 50,000.00 "
07-Apr-17,," 5,00,000.00 "
10-Apr-17," 70,821.90 ",
11-Apr-17," 1,05,418.35 ",
11-Apr-17,, 665.49 
12-Apr-17," 1,27,317.40 ",
13-Apr-17," 57,483.14 ",
15-Apr-17," 1,03,667.55 ",
17-Apr-17," 1,02,737.16 ",
17-Apr-17,," 5,00,000.00 "
18-Apr-17," 75,758.03 ",
19-Apr-17," 1,45,936.93 ",
20-Apr-17," 47,216.93 ",
21-Apr-17," 51,735.72 ",
24-Apr-17," 89,131.66 ",
25-Apr-17," 1,18,834.97 ",
26-Apr-17,," 5,00,000.00 "
26-Apr-17," 1,07,909.86 ",
28-Apr-17," 78,121.88 ",
29-Apr-17," 73,483.43 ",
01-May-17," 36,802.24 ",
02-May-17," 27,621.17 ",
03-May-17," 36,178.03 ",
04-May-17," 44,830.92 ",
05-May-17," 54,274.88 ",
05-May-17,," 1,00,000.00 "
06-May-17," 56,535.19 ",
08-May-17," 76,276.17 ",
08-May-17,," 1,00,000.00 "
09-May-17," 92,354.75 ",
09-May-17," 60,288.54 ",
09-May-17,," 47,216.93 "
10-May-17,," 1,00,000.00 "
10-May-17,," 50,000.00 "
10-May-17,," 1,00,000.00 "
10-May-17," 93,277.36 ",
11-May-17," 53,444.53 ",
12-May-17," 93,913.00 ",
12-May-17,," 1,00,000.00 "
15-May-17," 1,71,720.19 ",
15-May-17,," 2,00,000.00 "
16-May-17," 1,95,767.92 ",
16-May-17,," 2,00,000.00 "
17-May-17," 1,06,620.67 ",
18-May-17,," 2,00,000.00 "
18-May-17," 1,31,020.40 ",
19-May-17," 83,209.48 ",
19-May-17,," 50,000.00 "
20-May-17," 97,156.51 ",
22-May-17,," 1,00,000.00 "
22-May-17," 56,789.04 ",
23-May-17," 75,945.44 ",
24-May-17,," 2,00,000.00 "
24-May-17," 1,47,938.81 ",
25-May-17,," 2,00,000.00 "
25-May-17,," 2,00,000.00 "
25-May-17," 1,81,189.40 ",
26-May-17," 62,213.14 ",
26-May-17,," 1,00,000.00 "
29-May-17," 1,87,145.89 ",
30-May-17,," 4,00,000.00 "
30-May-17," 1,28,069.51 ",
30-May-17,," 1,00,000.00 "
30-May-17,," 2,00,000.00 "
31-May-17," 74,751.37 ",
01-Jun-17," 76,825.54 ",
02-Jun-17," 98,256.42 ",
03-Jun-17," 99,989.44 ",
05-Jun-17,," 2,00,000.00 "
05-Jun-17," 77,700.46 ",
06-Jun-17," 54,678.20 ",
07-Jun-17," 89,160.28 ",
08-Jun-17," 53,804.99 ",
09-Jun-17," 92,193.60 ",
12-Jun-17,," 7,50,000.00 "
12-Jun-17," 8,56,588.64 ",
13-Jun-17," 54,089.18 ",
14-Jun-17,," 1,00,000.00 "
14-Jun-17,," 1,00,000.00 "
14-Jun-17," 1,19,587.27 ",
15-Jun-17,," 1,00,000.00 "
15-Jun-17,," 1,00,000.00 "
15-Jun-17,," 1,00,000.00 "
15-Jun-17," 2,27,030.51 ",
16-Jun-17," 1,19,516.51 ",
16-Jun-17,," 2,00,000.00 "
17-Jun-17," 98,749.92 ",
19-Jun-17,," 2,00,000.00 "
19-Jun-17," 1,75,151.51 ",
20-Jun-17," 1,55,678.63 ",
20-Jun-17,," 2,00,000.00 "
21-Jun-17," 1,00,834.49 ",
21-Jun-17,," 2,00,000.00 "
22-Jun-17," 1,27,130.39 ",
22-Jun-17,," 2,00,000.00 "
23-Jun-17," 1,35,857.04 ",
27-Jun-17,," 5,00,000.00 "
27-Jun-17," 5,40,324.73 ",
28-Jun-17,," 1,00,000.00 "
28-Jun-17,," 2,00,000.00 "
28-Jun-17," 2,41,548.23 ",
29-Jun-17,," 5,00,000.00 "
29-Jun-17," 66,778.43 ",
30-Jun-17," 88,020.44 ",
01-Jul-17," 79,105.87 ",
03-Jul-17," 1,29,069.18 ",
03-Jul-17,," 1,671.63 "
04-Jul-17," 1,31,864.31 ",
05-Jul-17," 64,350.32 ",
06-Jul-17," 1,58,111.18 ",
07-Jul-17," 39,166.52 ",
07-Jul-17,," 2,00,000.00 "
10-Jul-17," 1,82,353.53 ",
10-Jul-17,," 2,00,000.00 "
10-Jul-17,," 2,00,000.00 "
11-Jul-17," 2,27,142.83 ",
11-Jul-17,," 2,00,000.00 "
11-Jul-17,," 1,00,000.00 "
11-Jul-17,," 2,00,000.00 "
12-Jul-17," 1,28,509.50 ",
13-Jul-17," 1,38,813.76 ",
14-Jul-17," 1,29,618.64 ",
14-Jul-17,," 1,00,000.00 "
14-Jul-17,," 2,00,000.00 "
15-Jul-17," 1,30,451.90 ",
17-Jul-17," 1,25,047.30 ",
18-Jul-17," 2,52,733.40 ",
19-Jul-17," 97,236.56 ",
19-Jul-17,," 2,00,000.00 "
20-Jul-17," 95,441.08 ",
20-Jul-17,," 1,00,000.00 "
20-Jul-17,," 1,00,000.00 "
21-Jul-17," 84,080.38 ",
21-Jul-17,," 2,00,000.00 "
21-Jul-17,," 2,00,000.00 "
24-Jul-17," 2,02,879.78 ",
25-Jul-17," 1,37,149.60 ",
25-Jul-17,," 2,00,000.00 "
26-Jul-17," 89,718.90 ",
27-Jul-17," 1,09,103.60 ",
27-Jul-17,," 1,00,000.00 "
27-Jul-17,," 1,00,000.00 "
28-Jul-17," 1,28,572.30 ",
28-Jul-17,," 50,000.00 "
28-Jul-17,," 1,00,000.00 "
28-Jul-17,," 50,000.00 "
28-Jul-17,," 1,00,000.00 "
28-Jul-17,," 1,00,000.00 "
28-Jul-17,," 1,00,000.00 "
29-Jul-17," 1,25,092.78 ",
31-Jul-17," 1,91,881.30 ",
01-Aug-17," 99,288.60 ",
02-Aug-17," 1,58,804.40 ",
02-Aug-17,," 2,00,000.00 "
03-Aug-17," 52,393.37 ",
04-Aug-17," 1,09,234.48 ",
04-Aug-17,," 50,000.00 "
04-Aug-17,," 50,000.00 "
04-Aug-17,," 50,000.00 "
04-Aug-17,," 50,000.00 "
04-Aug-17,," 50,000.00 "
04-Aug-17,," 50,000.00 "
04-Aug-17,," 50,000.00 "
04-Aug-17,," 50,000.00 "
04-Aug-17,," 50,000.00 "
04-Aug-17,," 50,000.00 "
04-Aug-17,," 50,000.00 "
04-Aug-17,," 50,000.00 "
04-Aug-17,," 50,000.00 "
04-Aug-17,," 50,000.00 "
04-Aug-17,," 50,000.00 "
04-Aug-17,," 50,000.00 "
05-Aug-17," 1,74,658.14 ",
07-Aug-17," 1,26,978.66 ",
08-Aug-17," 12,646.88 ",
09-Aug-17," 2,34,382.52 ",
10-Aug-17," 1,06,384.13 ",
11-Aug-17," 1,37,544.04 ",
11-Aug-17,," 50,000.00 "
11-Aug-17,," 50,000.00 "
11-Aug-17,," 50,000.00 "
11-Aug-17,," 50,000.00 "
11-Aug-17,," 50,000.00 "
11-Aug-17,," 50,000.00 "
11-Aug-17,," 50,000.00 "
11-Aug-17,," 50,000.00 "
11-Aug-17,," 50,000.00 "
11-Aug-17,," 50,000.00 "
11-Aug-17,," 50,000.00 "
11-Aug-17,," 50,000.00 "
14-Aug-17," 3,93,022.08 ",
16-Aug-17," 3,20,215.84 ",
16-Aug-17,," 50,000.00 "
16-Aug-17,," 1,00,000.00 "
16-Aug-17,," 50,000.00 "
16-Aug-17,," 50,000.00 "
17-Aug-17," 2,84,668.24 ",
17-Aug-17,," 3,00,000.00 "
18-Aug-17," 1,73,738.94 ",
18-Aug-17,," 7,00,000.00 "
19-Aug-17," 3,12,417.98 ",
21-Aug-17," 1,92,034.74 ",
22-Aug-17," 1,97,829.48 ",
22-Aug-17,," 3,00,000.00 "
23-Aug-17," 1,96,623.90 ",
24-Aug-17," 2,38,134.06 ",
24-Aug-17,," 10,00,000.00 "
25-Aug-17," 1,10,264.22 ",
28-Aug-17," 2,92,705.76 ",
29-Aug-17," 1,62,675.20 ",
30-Aug-17," 1,63,053.01 ",
31-Aug-17," 1,35,399.38 ",
31-Aug-17,," 3,00,000.00 "
01-Sep-17," 95,113.98 ",
01-Sep-17,," 3,00,000.00 "
04-Sep-17," 2,15,378.07 ",
05-Sep-17," 1,39,586.04 ",
05-Sep-17,," 2,00,000.00 "
06-Sep-17," 51,906.35 ",
07-Sep-17," 1,03,643.52 ",
08-Sep-17," 1,03,607.47 ",
08-Sep-17,," 7,00,000.00 "
11-Sep-17," 2,48,270.54 ",
12-Sep-17," 1,98,397.74 ",
13-Sep-17," 1,85,118.88 ",
14-Sep-17," 1,53,981.32 ",
15-Sep-17," 1,35,500.36 ",
15-Sep-17,," 5,00,000.00 "
16-Sep-17," 1,36,074.51 ",
18-Sep-17," 2,49,806.20 ",
18-Sep-17,," 3,00,000.00 "
19-Sep-17," 2,09,833.19 ",
20-Sep-17," 1,28,161.28 ",
20-Sep-17,," 3,00,000.00 "
21-Sep-17," 1,62,881.70 ",
22-Sep-17," 1,44,857.19 ",
22-Sep-17,," 5,00,000.00 "
25-Sep-17," 3,64,716.38 ",
25-Sep-17,," 2,624.66 "
25-Sep-17,," 3,00,000.00 "
26-Sep-17," 1,82,120.07 ",
27-Sep-17," 2,34,319.90 ",
27-Sep-17,," 5,00,000.00 "
28-Sep-17," 2,45,871.02 ",
29-Sep-17," 1,57,424.01 ",
29-Sep-17,," 2,00,000.00 "
29-Sep-17,," 2,00,000.00 "
29-Sep-17,," 2,00,000.00 "
29-Sep-17,," 2,00,000.00 "
29-Sep-17,," 2,00,000.00 "
03-Oct-17," 2,70,162.95 ",
04-Oct-17," 1,81,195.86 ",
05-Oct-17," 1,61,169.73 ",
06-Oct-17," 89,091.32 ",
07-Oct-17," 1,78,893.40 ",
09-Oct-17," 2,14,144.33 ",
09-Oct-17,," 3,00,000.00 "
10-Oct-17," 2,82,299.66 ",
11-Oct-17,," 3,00,000.00 "
11-Oct-17," 1,14,192.42 ",
12-Oct-17," 1,15,110.46 ",
13-Oct-17," 1,76,862.77 ",
13-Oct-17,," 3,00,000.00 "
13-Oct-17,," 3,00,000.00 "
16-Oct-17," 3,38,660.26 ",
17-Oct-17," 1,97,665.59 ",
17-Oct-17,," 2,00,000.00 "
17-Oct-17,," 3,00,000.00 "
